family,description,ref,book_name,chapter,verse,greek_text,fresh_translation,bucket,dominant_bucket,dominant_count,family_row_count
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Jonah 2:10,Jonah,2,10,εγω δε μετα φωνης αινεσεως και εξομολογησεως θυσω σοι οσα ηυξαμην αποδωσω σοι σωτηριου τω κυριω,"But I, with a voice of praise and confession, will sacrifice to you. Whatever I vowed I will repay to you. Salvation belongs to the Lord.",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Joshua 22:23,Joshua,22,23,και ει ωκοδομησαμεν αυτοις βωμον ωστε αποστηναι απο κυριου του θεου ημων ωστε αναβιβασαι επ' αυτον θυσιαν ολοκαυτωματων η ωστε ποιησαι επ' αυτου θυσιαν σωτηριου κυριος εκζητησει,"And if we built for ourselves an altar so as to turn away from the Lord our God, so as to offer on it sacrifices of whole burnt offerings or so as to make on it a sacrifice of salvation, the Lord himself shall require it.",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Joshua 22:27,Joshua,22,27,αλλ' ινα η τουτο μαρτυριον ανα μεσον ημων και υμων και ανα μεσον των γενεων ημων μεθ' ημας του λατρευειν λατρειαν κυριω εναντιον αυτου εν τοις καρπωμασιν ημων και εν ταις θυσιαις ημων και εν ταις θυσιαις των σωτηριων ημων και ουκ ερουσιν τα τεκνα υμων τοις τεκνοις ημων αυριον ουκ εστιν υμιν μερις κυριου,"but so that this may be a witness between us and you and between our generations after us, to render service to the Lord before him in our offerings and in our sacrifices and in our sacrifices of salvation, and your children will not say to our children tomorrow, You have no share in the Lord.",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Joshua 22:29,Joshua,22,29,μη γενοιτο ουν ημας αποστραφηναι απο κυριου εν ταις σημερον ημεραις αποστηναι απο κυριου ωστε οικοδομησαι ημας θυσιαστηριον τοις καρπωμασιν και ταις θυσιαις σαλαμιν και τη θυσια του σωτηριου πλην του θυσιαστηριου κυριου ο εστιν εναντιον της σκηνης αυτου,"May it never be for us to turn away from the Lord in these days, to revolt from the Lord, so as to build for ourselves an altar for offerings and sacrifices of well-being and the sacrifice of salvation besides the altar of the Lord that is before his tent.",well-being,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Judges 20:26,Judges,20,26,και ανεβησαν παντες οι υιοι ισραηλ και πας ο λαος και ηλθοσαν εις βαιθηλ και εκλαυσαν εναντι κυριου και ενηστευσαν εν τη ημερα εκεινη και ανηνεγκαν ολοκαυτωματα σωτηριου εναντι κυριου,And all the sons of Israel and all the people went up and came to Baethel and wept before the Lord and fasted on that day and offered whole burnt offerings of salvation before the Lord.,salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Judges 21:4,Judges,21,4,και εγενετο εν τη επαυριον και ωρθρισεν ο λαος και ωκοδομησαν εκει θυσιαστηριον και ανηνεγκαν ολοκαυτωματα σωτηριου,"And it came to be on the next day, the people rose early and built there an altar and offered whole burnt offerings of salvation.",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 3:1,Leviticus,3,1,εαν δε θυσια σωτηριου το δωρον αυτου τω κυριω εαν μεν εκ των βοων αυτου προσαγαγη εαν τε αρσεν εαν τε θηλυ αμωμον προσαξει αυτο εναντιον κυριου,"And if his gift to the Lord is a sacrifice of salvation, if he brings it from the cattle, whether male or female, he shall bring it without blemish before the Lord.",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 3:3,Leviticus,3,3,και προσαξουσιν απο της θυσιας του σωτηριου καρπωμα κυριω το στεαρ το κατακαλυπτον την κοιλιαν και παν το στεαρ το επι της κοιλιας,"And from the sacrifice of salvation they shall bring an offering to the Lord: the fat that covers the belly and all the fat that is on the belly,",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 3:6,Leviticus,3,6,εαν δε απο των προβατων το δωρον αυτου θυσιαν σωτηριου τω κυριω αρσεν η θηλυ αμωμον προσοισει αυτο,"And if his gift from the sheep is a sacrifice of salvation to the Lord, male or female, he shall bring it without blemish.",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 3:9,Leviticus,3,9,και προσοισει απο της θυσιας του σωτηριου καρπωμα τω θεω το στεαρ και την οσφυν αμωμον συν ταις ψοαις περιελει αυτο και το στεαρ της κοιλιας,"And from the sacrifice of salvation he shall bring an offering to God: the fat and the unblemished hind-part, he shall remove it with the lower back, and the fat of the belly,",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 4:10,Leviticus,4,10,ον τροπον αφαιρειται απο του μοσχου του της θυσιας του σωτηριου και ανοισει ο ιερευς επι το θυσιαστηριον της καρπωσεως,just as it is removed from the calf of the sacrifice of salvation. And the priest shall offer it on the altar of offering.,salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 4:26,Leviticus,4,26,και το παν στεαρ αυτου ανοισει επι το θυσιαστηριον ωσπερ το στεαρ θυσιας σωτηριου και εξιλασεται περι αυτου ο ιερευς απο της αμαρτιας αυτου και αφεθησεται αυτω,"And he shall offer all its fat on the altar, just like the fat of the sacrifice of salvation. And the priest shall make atonement for him for his sin, and it shall be forgiven him.",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 4:31,Leviticus,4,31,και παν το στεαρ περιελει ον τροπον περιαιρειται στεαρ απο θυσιας σωτηριου και ανοισει ο ιερευς επι το θυσιαστηριον εις οσμην ευωδιας κυριω και εξιλασεται περι αυτου ο ιερευς και αφεθησεται αυτω,"And he shall remove all the fat, just as the fat is removed from the sacrifice of salvation, and the priest shall offer it on the altar as an aroma of sweet fragrance to the Lord. And the priest shall make atonement for him, and it shall be forgiven him.",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 4:35,Leviticus,4,35,και παν αυτου το στεαρ περιελει ον τροπον περιαιρειται στεαρ προβατου εκ της θυσιας του σωτηριου και επιθησει αυτο ο ιερευς επι το θυσιαστηριον επι το ολοκαυτωμα κυριου και εξιλασεται περι αυτου ο ιερευς περι της αμαρτιας ης ημαρτεν και αφεθησεται αυτω,"And he shall remove all its fat, just as the fat of a sheep is removed from the sacrifice of salvation, and the priest shall place it on the altar, on the Lord's whole burnt offering. And the priest shall make atonement for him for the sin that he sinned, and it shall be forgiven him.",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 6:5,Leviticus,6,5,και πυρ επι το θυσιαστηριον καυθησεται απ' αυτου και ου σβεσθησεται και καυσει ο ιερευς επ' αυτο ξυλα το πρωι και στοιβασει επ' αυτου την ολοκαυτωσιν και επιθησει επ' αυτο το στεαρ του σωτηριου,"And the fire on the altar shall burn upon it and shall not be extinguished, and the priest shall burn wood on it every morning and stack the whole burnt offering upon it, and he shall place on it the fat of the sacrifice of salvation.",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 7:11,Leviticus,7,11,ουτος ο νομος θυσιας σωτηριου ην προσοισουσιν κυριω,This is the law of the sacrifice of salvation that they shall bring to the Lord.,salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 7:13,Leviticus,7,13,επ' αρτοις ζυμιταις προσοισει τα δωρα αυτου επι θυσια αινεσεως σωτηριου,With leavened loaves he shall bring his gifts with the sacrifice of praise of salvation.,salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 7:15,Leviticus,7,15,και τα κρεα θυσιας αινεσεως σωτηριου αυτω εσται και εν η ημερα δωρειται βρωθησεται ου καταλειψουσιν απ' αυτου εις το πρωι,"And the flesh of the sacrifice of praise of salvation shall belong to him, and it shall be eaten on the day it is offered. They shall not leave any of it until morning.",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 7:20,Leviticus,7,20,η δε ψυχη ητις εαν φαγη απο των κρεων της θυσιας του σωτηριου ο εστιν κυριου και η ακαθαρσια αυτου επ' αυτου απολειται η ψυχη εκεινη εκ του λαου αυτης,"And the person who eats from the flesh of the sacrifice of salvation, which belongs to the Lord, while his uncleanness is upon him, that person shall perish from his people.",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 7:21,Leviticus,7,21,και ψυχη η αν αψηται παντος πραγματος ακαθαρτου η απο ακαθαρσιας ανθρωπου η των τετραποδων των ακαθαρτων η παντος βδελυγματος ακαθαρτου και φαγη απο των κρεων της θυσιας του σωτηριου ο εστιν κυριου απολειται η ψυχη εκεινη εκ του λαου αυτης,"And if a person touches any unclean thing, whether human uncleanness or unclean quadrupeds or any unclean abomination, and eats from the flesh of the sacrifice of salvation, which belongs to the Lord, that person shall perish from his people.",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 7:29,Leviticus,7,29,και τοις υιοις ισραηλ λαλησεις λεγων ο προσφερων θυσιαν σωτηριου κυριω οισει το δωρον αυτου κυριω απο της θυσιας του σωτηριου,"And you shall speak to the sons of Israel, saying, The one who brings a sacrifice of salvation to the Lord shall bring his gift to the Lord from the sacrifice of salvation.",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 7:32,Leviticus,7,32,και τον βραχιονα τον δεξιον δωσετε αφαιρεμα τω ιερει απο των θυσιων του σωτηριου υμων,And you shall give the right arm as a contribution to the priest from your sacrifices of salvation.,salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 7:34,Leviticus,7,34,το γαρ στηθυνιον του επιθεματος και τον βραχιονα του αφαιρεματος ειληφα παρα των υιων ισραηλ απο των θυσιων του σωτηριου υμων και εδωκα αυτα ααρων τω ιερει και τοις υιοις αυτου νομιμον αιωνιον παρα των υιων ισραηλ,"For I have taken the breast of the presentation and the arm of the contribution from the sons of Israel, from your sacrifices of salvation, and I have given them to Aaron the priest and to his sons as an everlasting statute from the sons of Israel.",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 7:37,Leviticus,7,37,ουτος ο νομος των ολοκαυτωματων και θυσιας και περι αμαρτιας και της πλημμελειας και της τελειωσεως και της θυσιας του σωτηριου,"This is the law of the whole burnt offerings and of sacrifice and of the thing for sin and of trespass and of consecration and of the sacrifice of salvation,",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 9:4,Leviticus,9,4,και μοσχον και κριον εις θυσιαν σωτηριου εναντι κυριου και σεμιδαλιν πεφυραμενην εν ελαιω οτι σημερον κυριος οφθησεται εν υμιν,"and a calf and a ram for a sacrifice of salvation before the Lord, and fine flour mixed with oil, because today the Lord will appear among you.",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 9:18,Leviticus,9,18,και εσφαξεν τον μοσχον και τον κριον της θυσιας του σωτηριου της του λαου και προσηνεγκαν οι υιοι ααρων το αιμα προς αυτον και προσεχεεν προς το θυσιαστηριον κυκλω,"And he slaughtered the calf and the ram of the people's sacrifice of salvation, and the sons of Aaron brought the blood to him, and he poured it around on the altar.",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 9:22,Leviticus,9,22,και εξαρας ααρων τας χειρας επι τον λαον ευλογησεν αυτους και κατεβη ποιησας το περι της αμαρτιας και τα ολοκαυτωματα και τα του σωτηριου,"And Aaron, lifting up his hands over the people, blessed them, and he came down after making the sin-offering and the whole burnt offerings and the things of salvation.",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 10:14,Leviticus,10,14,και το στηθυνιον του αφορισματος και τον βραχιονα του αφαιρεματος φαγεσθε εν τοπω αγιω συ και οι υιοι σου και ο οικος σου μετα σου νομιμον γαρ σοι και νομιμον τοις υιοις σου εδοθη απο των θυσιων του σωτηριου των υιων ισραηλ,"And you shall eat the breast of separation and the arm of contribution in a holy place, you and your sons and your house with you, because it has been given as a statute for you and a statute for your sons from the sacrifices of salvation of the sons of Israel.",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 17:4,Leviticus,17,4,και επι την θυραν της σκηνης του μαρτυριου μη ενεγκη ωστε ποιησαι αυτο εις ολοκαυτωμα η σωτηριον κυριω δεκτον εις οσμην ευωδιας και ος αν σφαξη εξω και επι την θυραν της σκηνης του μαρτυριου μη ενεγκη αυτο ωστε μη προσενεγκαι δωρον κυριω απεναντι της σκηνης κυριου και λογισθησεται τω ανθρωπω εκεινω αιμα αιμα εξεχεεν εξολεθρευθησεται η ψυχη εκεινη εκ του λαου αυτης,"and does not bring it to the door of the tent of testimony so as to make it a whole burnt offering or an offering of salvation to the Lord, accepted as an aroma of sweet fragrance, and whoever slaughters it outside and does not bring it to the door of the tent of testimony so as not to bring a gift to the Lord before the Lord's tent, blood shall be reckoned to that man. He has shed blood. That person shall be cut off from his people.",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 17:5,Leviticus,17,5,οπως αναφερωσιν οι υιοι ισραηλ τας θυσιας αυτων οσας αν αυτοι σφαξουσιν εν τοις πεδιοις και οισουσιν τω κυριω επι τας θυρας της σκηνης του μαρτυριου προς τον ιερεα και θυσουσιν θυσιαν σωτηριου τω κυριω αυτα,"So that the sons of Israel may bring their sacrifices that they slaughter in the open fields, and bring them to the Lord at the doors of the tent of testimony, to the priest, and sacrifice them as sacrifices of salvation to the Lord.",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 19:5,Leviticus,19,5,και εαν θυσητε θυσιαν σωτηριου τω κυριω δεκτην υμων θυσετε,"And if you sacrifice a sacrifice of salvation to the Lord, you shall sacrifice it so that you may be accepted.",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 22:21,Leviticus,22,21,και ανθρωπος ος αν προσενεγκη θυσιαν σωτηριου τω κυριω διαστειλας ευχην κατα αιρεσιν η εν ταις εορταις υμων εκ των βουκολιων η εκ των προβατων αμωμον εσται εις δεκτον πας μωμος ουκ εσται εν αυτω,"And if a man brings a sacrifice of salvation to the Lord, fulfilling a vow or as a freewill choice or in your festivals, it shall be unblemished for acceptance, from the cattle or from the sheep. No blemish shall be in it.",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Leviticus 23:19,Leviticus,23,19,και ποιησουσιν χιμαρον εξ αιγων ενα περι αμαρτιας και δυο αμνους ενιαυσιους εις θυσιαν σωτηριου μετα των αρτων του πρωτογενηματος,"And they shall offer one kid from the goats for sin, and two yearling lambs as a sacrifice of salvation with the loaves of firstfruits.",salvation,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Numbers 6:14,Numbers,6,14,και προσαξει το δωρον αυτου κυριω αμνον ενιαυσιον αμωμον ενα εις ολοκαυτωσιν και αμναδα ενιαυσιαν αμωμον μιαν εις αμαρτιαν και κριον ενα αμωμον εις σωτηριον,"And he shall bring his gift to the Lord: one unblemished year-old male lamb for a whole burnt offering, and one unblemished year-old ewe lamb for a sin offering, and one unblemished ram for a sacrifice of peace,",peace,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Numbers 6:17,Numbers,6,17,και τον κριον ποιησει θυσιαν σωτηριου κυριω επι τω κανω των αζυμων και ποιησει ο ιερευς την θυσιαν αυτου και την σπονδην αυτου,"And he shall make the ram a sacrifice of peace to the Lord with the basket of unleavened bread, and the priest shall make his sacrifice and his libation.",peace,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Numbers 6:18,Numbers,6,18,και ξυρησεται ο ηυγμενος παρα τας θυρας της σκηνης του μαρτυριου την κεφαλην της ευχης αυτου και επιθησει τας τριχας επι το πυρ ο εστιν υπο την θυσιαν του σωτηριου,And the one who vowed shall shave the head of his vow at the doors of the tent of testimony and place the hair of his vow upon the fire that is under the sacrifice of peace.,peace,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Numbers 7:17,Numbers,7,17,και εις θυσιαν σωτηριου δαμαλεις δυο κριους πεντε τραγους πεντε αμναδας ενιαυσιας πεντε τουτο το δωρον ναασσων υιου αμιναδαβ,"and for sacrifice of peace, two cows, five rams, five goats, five yearling ewe lambs. This was the gift of Nahshon son of Amminadab.",peace,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Numbers 7:23,Numbers,7,23,και εις θυσιαν σωτηριου δαμαλεις δυο κριους πεντε τραγους πεντε αμναδας ενιαυσιας πεντε τουτο το δωρον ναθαναηλ υιου σωγαρ,"and for sacrifice of peace, two cows, five rams, five goats, five yearling ewe lambs. This was the gift of Nethanel son of Zuar.",peace,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Numbers 7:29,Numbers,7,29,και εις θυσιαν σωτηριου δαμαλεις δυο κριους πεντε τραγους πεντε αμναδας ενιαυσιας πεντε τουτο το δωρον ελιαβ υιου χαιλων,"and for sacrifice of peace, two cows, five rams, five goats, five yearling ewe lambs. This was the gift of Eliab son of Helon.",peace,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Numbers 7:35,Numbers,7,35,και εις θυσιαν σωτηριου δαμαλεις δυο κριους πεντε τραγους πεντε αμναδας ενιαυσιας πεντε τουτο το δωρον ελισουρ υιου σεδιουρ,"and for sacrifice of peace, two cows, five rams, five goats, five yearling ewe lambs. This was the gift of Elizur son of Shedeur.",peace,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Numbers 7:41,Numbers,7,41,και εις θυσιαν σωτηριου δαμαλεις δυο κριους πεντε τραγους πεντε αμναδας ενιαυσιας πεντε τουτο το δωρον σαλαμιηλ υιου σουρισαδαι,"and for sacrifice of peace, two cows, five rams, five goats, five yearling ewe lambs. This was the gift of Shelumiel son of Zurishaddai.",peace,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Numbers 7:47,Numbers,7,47,και εις θυσιαν σωτηριου δαμαλεις δυο κριους πεντε τραγους πεντε αμναδας ενιαυσιας πεντε τουτο το δωρον ελισαφ υιου ραγουηλ,"and for sacrifice of peace, two cows, five rams, five goats, five yearling ewe lambs. This was the gift of Eliasaph son of Reuel.",peace,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Numbers 7:53,Numbers,7,53,και εις θυσιαν σωτηριου δαμαλεις δυο κριους πεντε τραγους πεντε αμναδας ενιαυσιας πεντε τουτο το δωρον ελισαμα υιου εμιουδ,"and for sacrifice of peace, two cows, five rams, five goats, five yearling ewe lambs. This was the gift of Elishama son of Ammihud.",peace,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Numbers 7:59,Numbers,7,59,και εις θυσιαν σωτηριου δαμαλεις δυο κριους πεντε τραγους πεντε αμναδας ενιαυσιας πεντε τουτο το δωρον γαμαλιηλ υιου φαδασσουρ,"and for sacrifice of peace, two cows, five rams, five goats, five yearling ewe lambs. This was the gift of Gamaliel son of Pedahzur.",peace,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Numbers 7:65,Numbers,7,65,και εις θυσιαν σωτηριου δαμαλεις δυο κριους πεντε τραγους πεντε αμναδας ενιαυσιας πεντε τουτο το δωρον αβιδαν υιου γαδεωνι,"and for sacrifice of peace, two cows, five rams, five goats, five yearling ewe lambs. This was the gift of Abidan son of Gideoni.",peace,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Numbers 7:71,Numbers,7,71,και εις θυσιαν σωτηριου δαμαλεις δυο κριους πεντε τραγους πεντε αμναδας ενιαυσιας πεντε τουτο το δωρον αχιεζερ υιου αμισαδαι,"and for sacrifice of peace, two cows, five rams, five goats, five yearling ewe lambs. This was the gift of Ahiezer son of Ammishaddai.",peace,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Numbers 7:77,Numbers,7,77,και εις θυσιαν σωτηριου δαμαλεις δυο κριους πεντε τραγους πεντε αμναδας ενιαυσιας πεντε τουτο το δωρον φαγαιηλ υιου εχραν,"and for sacrifice of peace, two cows, five rams, five goats, five yearling ewe lambs. This was the gift of Pagiel son of Ocran.",peace,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Numbers 7:83,Numbers,7,83,και εις θυσιαν σωτηριου δαμαλεις δυο κριους πεντε τραγους πεντε αμναδας ενιαυσιας πεντε τουτο το δωρον αχιρε υιου αιναν,"and for sacrifice of peace, two cows, five rams, five goats, five yearling ewe lambs. This was the gift of Ahira son of Enan.",peace,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Numbers 7:88,Numbers,7,88,πασαι αι βοες εις θυσιαν σωτηριου δαμαλεις εικοσι τεσσαρες κριοι εξηκοντα τραγοι εξηκοντα αμναδες εξηκοντα ενιαυσιαι αμωμοι αυτη η εγκαινωσις του θυσιαστηριου μετα το πληρωσαι τας χειρας αυτου και μετα το χρισαι αυτον,"All the cattle for sacrifice of peace were twenty-four cows, sixty rams, sixty goats, sixty unblemished yearling ewe lambs. This was the dedication of the altar after the filling of its hands and after he anointed it.",peace,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Numbers 10:10,Numbers,10,10,και εν ταις ημεραις της ευφροσυνης υμων και εν ταις εορταις υμων και εν ταις νουμηνιαις υμων σαλπιειτε ταις σαλπιγξιν επι τοις ολοκαυτωμασιν και επι ταις θυσιαις των σωτηριων υμων και εσται υμιν αναμνησις εναντι του θεου υμων εγω κυριος ο θεος υμων,"And in the days of your gladness and in your feasts and in your new moons, you shall blow the trumpets over your whole burnt offerings and over the sacrifices of your peace offerings, and it shall be a memorial for you before your God. I am the Lord your God.",peace,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Numbers 15:8,Numbers,15,8,εαν δε απο των βοων ποιητε εις ολοκαυτωμα η εις θυσιαν μεγαλυναι ευχην η εις σωτηριον κυριω,"And if you make from the cattle as a whole burnt offering or as a sacrifice to fulfill a vow or as a peace offering to the Lord,",peace,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Numbers 29:39,Numbers,29,39,ταυτα ποιησετε κυριω εν ταις εορταις υμων πλην των ευχων υμων και τα εκουσια υμων και τα ολοκαυτωματα υμων και τας θυσιας υμων και τας σπονδας υμων και τα σωτηρια υμων,"These things you shall do for the Lord at your feasts, besides your vows and your voluntary offerings and your whole burnt offerings and your sacrifices and your libations and your peace offerings.",peace,salvation,43,71
soteria-sacrifice-formula,Cultic σωτηρι- terms in sacrificial context.,Psalms 49:23,Psalms,49,23,θυσια αινεσεως δοξασει με και εκει οδος η δειξω αυτω το σωτηριον του θεου,"Sacrifice of praise will glorify me, and there is way by which I will show him salvation of God.",salvation,salvation,43,71
